0,1
Job ID: 1694456 | Amazon Asia-Pacific Holdings," Currently pursuing an MBA degree
 Able to commit to a full-time internship for a minimum of 3-months
 Excellent analytical and data-mining aptitude, coupled with strong Microsoft Excel skills and SQL skills
 Strong project management skills and ability to thrive in a fast-paced environment, deal with ambiguous problems / strong problem solving skills
 Proven track record of taking ownership and collaborating successfully with internal and external partners to deliver results
 Strong verbal and written communication skills
 Ability to think both strategically and tactically with strong attention to detail
 Strong project management skills
 Ability to drive clarity in highly ambiguous situations
 Self-starter with a strong sense of ownership
 Ability to drive diverse teams towards the project goals
 Excellent written and verbal communication skills in English. 6-8 years of relevant work experience in online or offline business improvement, process improvement, planning or related field
 Excellent analytical skill
 Able to operate in a fast-moving and sometimes ambiguous environment
 Work autonomously taking full control and responsibility for achieving business objectives
 Proactive attitude and willingness to roll up sleeves and dig deep to achieve goals"
Job ID: 1694455 | Amazon Asia-Pacific Holdings," Currently pursuing an MBA degree
 Able to commit to a full-time internship for a minimum of 3-months
 Excellent analytical and data-mining aptitude, coupled with strong Microsoft Excel skills and SQL skills
 Strong project management skills and ability to thrive in a fast-paced environment, deal with ambiguous problems / strong problem solving skills
 Proven track record of taking ownership and collaborating successfully with internal and external partners to deliver results
 Strong verbal and written communication skills
 Ability to think both strategically and tactically with strong attention to detail
 Strong project management skills
 Ability to drive clarity in highly ambiguous situations
 Self-starter with a strong sense of ownership
 Ability to drive diverse teams towards the project goals
 Excellent written and verbal communication skills in English. 6-8 years of relevant work experience in online or offline business improvement, process improvement, planning or related field
 Excellent analytical skill
 Able to operate in a fast-moving and sometimes ambiguous environment
 Work autonomously taking full control and responsibility for achieving business objectives
 Proactive attitude and willingness to roll up sleeves and dig deep to achieve goals"
Job ID: 1694454 | Amazon Asia-Pacific Holdings," Currently pursuing an MBA degree
 Able to commit to a full-time internship for a minimum of 3-months
 7-10 years of relevant work experience in online or offline product or program management, or related field
 Proven track record of taking ownership and delivering results
 Experience working with technical teams to design and develop concepts in customer-facing products with deep customer obsession
 Superior analytical skills. Demonstrated ability to identify and solve ambiguous problems. In particular, identifying customer needs and inventing new ways to meet those needs.
 Excellent communication (verbal and written) and collaboration skills that enable you to earn trust at all levels
 Competency with internet and mobile technologies with a high degree of curiosity to learn new knowledge. Demonstrated ability to operate both strategically and tactically in a high-energy, fast-paced environment
 High degree of organization and ability to manage multiple, competing priorities simultaneously
 Extreme attention to detail and willingness to roll up your sleeves
 Self-starter who can excel in a fast-paced and fluid environment"
Job ID: 1684628 | Amazon EU SARL (UK Branch)," Currently enrolled in or will receive a Bachelor or Master Degree with a graduation date between September 2023 and September 2024. Excellent communications and presentation skills
 Ability to work on own initiative and as part of a team
 Results-driven focus with analytical capability
 Ability to innovate and simplify current processes and practices
 Strong direct sales skills and a proven track record of performance
 Experience working with clients
 High affinity towards data and technology with ability to dive deep and analyze opportunities and processes
 Fluent written and verbal communication in English
 Proficient written and verbal communication in a second European language

Application and Assessment Process
Selected candidates will be invited to attend a virtual interview consisting of a combination of interviews and case studies. This selection process is subject to change but you will be notified if any changes are made.

  



All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check.

We prioritise candidates who demonstrate relevant skills for this role. You may wish to attend one of our up-skilling events at : https://amazonstudentevents.splashthat.com/careers

"
Job ID: 1684626 | Amazon EU SARL (UK Branch)," In final year of study for Bachelor or Master degree, or graduated in the last six months
 Studies within Engineering, Commerce, Business administration or similar field. Fluent written and verbal communication in English
 Knowledge in MS Office programs as Outlook, Excel and PowerPoint
 Analytical skills
 Planning, prioritization and time-management skills
 Ability to communicate efficiently
 Strong attention to detail
 Experience in financial analysis, retail buying, retail planning & allocation, product/project management, marketing, consulting, negotiation or supply chain is a plus
 Experience using analytical specific tools such as Google Analytics, SQL or HTML is a plus
 Proficient written and verbal communication in a second European language

Application and Assessment Process
Successful candidates will be invited to attend online interviews and if offered will be allocated to a role and team based on skills for the role. This selection process is subject to change but you will be notified if any changes are made.

  



All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check.

We prioritise candidates who demonstrate relevant skills for this role. You may wish to attend one of our up-skilling events at : https://amazonstudentevents.splashthat.com/careers

"
Job ID: 1684613 | AWS EMEA SARL (Spain Branch)," Bachelor/Master degree.
 Fluent written and verbal communication in both, English and second languague: Hebrew, Russian, Dutch or Portuguese.
 Computer skills, including Microsoft Office (e.g., Excel, Word, etc.). Good communications and presentation skills
 Ability to work on own initiative and as part of a team
 Results-driven focus with analytical capability
 Ability to innovate and simplify current processes and practices
 Direct sales skills and a proven track record of performance
 Experience working with clients
 High affinity towards data and technology with ability to dive deep and analyses opportunities and processes"
Job ID: 1684600 | AWS EMEA SARL (Spain Branch)," Graduating from a Bachelor's or Master's degree during 2023.
 Fluent written and verbal communication in both, English and a second european languague, preferably any of the following: Hebrew, Russian, Turkish, Swedish, Dutch, Romanian, Polish, Croatian, Czech - fluent speakers.
 Computer skills, including Microsoft Office (e.g., Excel, Word, etc.). Passion for technology sales.
 Selling experience, preferably in business to business technology sales.
 Strong interest in a technology sales career upon graduation.
 Comfortable collaborating with extended teams.
 Well organized, self-motivated, and driven by success.
 Speak any of the following: Croatian, Czech,French, Italian, Arabic, Russian, Swedish, Dutch, German, Portuguese, Spanish, Romanian, Polish or Ukrainian"
Job ID: 1684599 | AWS EMEA SARL (Germany Branch)," Graduating from a Bachelor's or Master's degree during 2023.
 Fluent written and verbal communication in both, English and German.
 Computer skills, including Microsoft Office (e.g., Excel, Word, etc.). Passion for technology sales.
 Selling experience, preferably in business to business technology sales.
 Strong interest in a technology sales career upon graduation.
 Comfortable collaborating with extended teams.
 Well organized, self-motivated, and driven by success."
Job ID: 1675339 | Amazon.com Services LLC," 3+ years of relevant professional or military work experience which occurred after completing your undergraduate program and prior to starting your MBA or master's program
 Currently enrolled in a MBA or equivalent Master degree program with a conferral date between December 1, 2021 and September 30, 2022
 PMTs must have an undergraduate degree in Science, Technology, Engineering, or Mathematics (STEM) and/or relevant industry experience working within technology teams.Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.


For employees based in Colorado, this position starts at $130,000/[yr]. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a range of medical, financial, and/or other benefits, dependent on the position offered. For more information regarding Amazon benefits, please visit https://www.amazon.jobs/en/benefits. Applicants should apply via Amazon internal or external careers site."
Job ID: 1675012 | Amazon EU SARL (UK Branch)," Currently in your penultimate or final year of a degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field. Ideally completing this degree post-internship.
 Interest and aptitude to learn about and deliver cloud-based solutions to customers.
 Experience with one of the programming languages like Java, Python, Ruby, Node.js, C#, or C++ OR the interest and technical ability to learn a programming language.
 Written and verbal communication skills and ability to effectively articulate technical challenges and solutions to both large and small audiences.
 Fluent proficiency in English.. Demonstrated ability to adapt to new technologies and learn quickly.
 Experience with Networking fundamentals including Security, Storage or Databases (Relational and/or NoSQL), Operating Systems (Unix, Linux, and/or Windows)
 Experience with one or more of the following domains: systems administration (Linux/Window), network administration (DNS, IPsec, BGP, VPN, Load Balancing), or programming (Node.JS, Java, Ruby, C#, Python, or PHP).


  
All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check."
Job ID: 1673141 | Amazon.com Services LLC," Currently enrolled in a Bachelor degree program with an expected conferral date between between December 2021 and June 2022 and/or completed your degree no more than 12 months ago from expected start date.
 Work, internship, or other leadership experience in a professional environment. Top-tier academic performance at the undergraduate level
 Internship experience in management consulting, investment banking, tech, or brand management at a leading consumer packaged goods company
 Proven negotiating skills, influencing abilities, and relationship or account management experience
 Proven analytical skills
 Proven track record of taking ownership and driving results
 Experience communicating effectively at all levels of an organization
 Thrives in ambiguity and fast-paced environment
 Proactive attitude, detail-oriented, and a team player
 Strong oral and written communication
 Proven ability to multi-task and prioritize
 Experience analyzing data to support decision making
 Computer skills, including Microsoft Office (i.e., Excel, Word)

Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
Job ID: 1672354 | ADCI - Karnataka," Currently enrolled in degree program (either MS or Ph.D.) in Electrical Engineering, Computer Science, Computer Engineering, Mathematics, or related field with specialization in machine learning, NLP, ASR, deep learning, computer vision or related fields.
 Strong working knowledge of programming languages such as C/C++, Java, or Python (SciPy, RPy2, etc).
 Practical machine learning experience. Research experience related to machine learning, deep learning, NLP, computer vision
 Published and/or presented papers at ICASSP, ICML, NIPS, KDD, CVPR or similar top-tier conferences and events"
Job ID: 1666504 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program in Accounting (or a dual degree/submatriculation master degree program you are completing concurrently with your bachelor degree at the same school) with an expected graduation conferral date between May 2021-December 2021..Preferred Qualifications:
 Ability to think and act strategically and tactically
 Ability to deal with ambiguity
 Solid organizational skills, including prioritization and time management
 Strong interpersonal, written and oral skills
 Problem solving skills
 Ability to summarize and communicate important data

Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record."
Job ID: 1666503 | Amazon.com Services LLC," Currently enrolled in a bachelor degree program (or a dual degree/submatriculation master degree program you are completing concurrently with your bachelor degree at the same school) with an expected graduation conferral date between May 2021-December 2021.
 Currently working towards a Bachelor's degree in finance, economics, industrial engineering, accounting, supply chain management, operations and information systems, business administration and management, or related field.. Desire and ability to work successfully in an ambiguous environment.
 Problem solving and root cause analysis experience.
 Excellent oral and written communication skills.
 Fluency in Excel; experience in SQL, VBA, PowerBI and other data visualization software a plus.
 Strong analytical ability and business judgement.
 Attention to detail and the ability to self-start and self-motivate.
 Leadership skills and the ability to meet deadlines while managing multiple projects in a fast-paced environment.


Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record.

The pay for this position in Colorado is $32.16/hr; however, base pay offered may vary depending on job-related knowledge, skills, and experience. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other benefits, dependent on the position offered. This information is provided per the Colorado Equal Pay Act. Base pay information is based on market location. Applicants should apply via Amazon internal or external careers site.

If you would like to learn more about the program, you can view a previously recorded information session here: https://attendee.gotowebinar.com/register/5758029554307650573."
Job ID: 1665656 | ADCI - Karnataka," Record of delivering large analytical solutions with business impact
 Experience on R/SAS/Matlab and SQL
 Excellent Microsoft Office skills, including a strong working knowledge of Excel
 Problem solving ability and passion for big data
 Excellent communication and data presentation skills
 Fluent written and spoken English. PhD., Masters or equivalent advanced degree in Computer Science, Computer Engineering, Statistics, Mathematics or related technical discipline. Hands-on experience and project based learning in computer science, engineering or mathematics is preferred.
 Academic experience in manipulating/transforming data, model selection, model training, cross-validation and deployment at scale.
 Academic or Project Experience with Machine and Deep Learning toolkits such as MXNet, TensorFlow, Caffe and PyTorch.
 Academic Experience with Big Data platforms like Apache Spark and Hadoop.
 Familiarity with data processing with Python, R & SQL.
 Familiarity with AWS services related to AI/ML highly desirable, particularly Amazon EMR, AWS Lambda, SageMaker, Machine Learning, IoT, Amazon DynamoDB, Amazon S3, Amazon EC2 Container Service, Green Grass etc."
Job ID: 1662953 | Amazon.com Services LLC,"Enrolled in a Masters degree or equivalent in Engineering, Technology, Science, Operations Research, Robotics, Mathematics or a related quantitative field
 Relevant experience in at least one of the related science disciplines (optimization  LP, MIP, Statistics, Machine Learning, Process Control, Combinatorial Optimization)
 Experience with SQL and Statistical/mathematical programming software packages (e.g., R, SPSS, CPLEX, LONDO or Xpress, etc.).
 Experience in problem solving and data analytics.. PhD degree in Engineering, Technology, Science, Operations Research, Robotics, Mathematics or a related quantitative field
 Fluency in at least one programming or scripting language (e.g., Python, Java, C, C++)
 Demonstrated deep expertise in at least one of the related science disciplines (optimization  LP, MIP, Statistics, Machine Learning, Process Control, Combinatorial Optimization)
 Excellent written and verbal communication skills.
 Experience working with data mining on large datasets (“big data”)."
Job ID: 1662951 | Amazon.com Services LLC,"Enrolled in a PhD degree or equivalent in Engineering, Technology, Science, Operations Research, Robotics, Mathematics or a related quantitative field
 Relevant experience in at least one of the related science disciplines (optimization  LP, MIP, Statistics, Machine Learning, Process Control, Combinatorial Optimization)
 Experience with SQL and Statistical/mathematical programming software packages (e.g., R, SPSS, CPLEX, LONDO or Xpress, etc.).
 Experience in problem solving and data analytics.. Fluency in at least one programming or scripting language (e.g., Python, Java, C, C++)
 Demonstrated deep expertise in at least one of the related science disciplines (optimization  LP, MIP, Statistics, Machine Learning, Process Control, Combinatorial Optimization)
 Excellent written and verbal communication skills.
 Experience working with data mining on large datasets (“big data”)."
Job ID: 1662950 | Amazon.com Services LLC," Enrolled in a Master's degree or equivalent in math, statistics, computer science, or related science field.
 Experience with regression modeling, prediction, forecasting, and time series analysis.
 Experience with data scripting languages (e.g. SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)
 Experience using one or more programming languages (e.g., Python, Java, C++, C, etc.).
 Experience with big data: processing, filtering, and presenting large quantities (100K to Millions of rows) of data.. Enrolled in a PhD degree or equivalent in math, statistics, computer science, or related science field.
 Experience in machine-learning methodologies (e.g., supervised and unsupervised learning, deep learning, etc.)
 Experience with clustered data processing (e.g., Hadoop, Spark, Map-reduce, and Hive).
 Experience in communicating technically, at a level appropriate for the audience."
Job ID: 1662949 | Amazon.com Services LLC," Enrolled in a Ph.D. degree or equivalent in engineering, computer science, machine learning, statistics, physics, or related fields.
 Experience in designing experiments and statistical analysis of results.
 Experience in understanding and ability to implement algorithms using both toolkits and self-developed code.
 Experience with Java, C++, or other programming language, as well as with R, MATLAB, Python, or similar scripting language.. Familiar with the core undergraduate curriculum of computer science.
 Technical fluency; comfort understanding and discussing architectural concepts and algorithms, schedule tradeoffs and new opportunities with technical team members.
 Publications at top-tier peer-reviewed conferences or journals.
 Excellent critical thinking skills, combined with the ability to present your beliefs clearly and compellingly in both verbal and written form."
Job ID: 1662948 | Amazon.com Services LLC," Enrolled in a Master degree or equivalent in engineering, computer science, machine learning, statistics, physics, or related fields.
 Experience in designing experiments and statistical analysis of results.
 Experience in understanding and ability to implement algorithms using both toolkits and self-developed code.
 Experience with Java, C++, or other programming language, as well as with R, MATLAB, Python, or similar scripting language.. Enrolled in a Ph.D. degree in engineering, computer science, machine learning, operations research, statistics, or related fields.
 Familiar with the core undergraduate curriculum of computer science.
 Technical fluency; comfort understanding and discussing architectural concepts and algorithms, schedule tradeoffs and new opportunities with technical team members.
 Publications at top-tier peer-reviewed conferences or journals.
 Excellent critical thinking skills, combined with the ability to present your beliefs clearly and compellingly in both verbal and written form."
Job ID: 1660945 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program (or a dual degree/submatriculation master degree program you are completing concurrently with your bachelor degree at the same school) with a graduation conferral date between December 2021 and Summer 2022.. Sense of ownership
 Excellent analytical skills
 Desire to learn complex processes and systems
 Results-oriented
 Strong academic record
 Strong interpersonal, written and oral skills
 Understanding of basic business and accounting concepts
 Familiarity with Excel
 Solid organizational and project-management skills
 A practical and creative approach to problem solving
 Ability to summarize and communicate important data
 Commitment to self-development
 A team player who is willing to roll-up their sleeves

Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record."
Job ID: 1660944 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program (or a dual degree/submatriculation master degree program you are completing concurrently with your bachelor degree at the same school) with a graduation conferral date between December 2021 and Summer 2022.. Ability to think and act strategically and tactically  Ability to deal with ambiguity  Solid organizational skills, including prioritization and time management  Strong interpersonal, written and oral skills  Problem solving skills  Ability to summarize and communicate important data Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us. NOTE: When applying to the Amazon site, no cover letter is necessary.

Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record."
Job ID: 1660941 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program (or a dual degree/submatriculation master degree program you are completing concurrently with your bachelor degree at the same school) with an expected graduation conferral date between December 2021  Summer 2022.. Ability to think and act strategically and tactically
 Ability to deal with ambiguity
 Solid organizational skills, including prioritization and time management
 Strong interpersonal, written and oral skills
 Problem solving skills
 Ability to summarize and communicate important data



Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record."
Job ID: 1660940 | Amazon.com Services LLC," Currently enrolled in a bachelor degree program in finance, economics, industrial engineering, accounting, supply chain management, operations and information systems, business administration and management, or related field (or a dual degree/submatriculation Master degree program you are completing concurrently with your bachelor degree at the same school) with a graduation conferral date between December 2021  Summer 2022.. Desire and ability to work successfully in an ambiguous environment
 Problem solving and root cause analysis experience
 Excellent oral and written communication skills
 Fluency in Excel; experience in SQL, VBA, PowerBI and other data visualization software a plus
 Strong analytical ability and business judgement
 Attention to detail and the ability to self-start and self-motivate
 Leadership skills and the ability to meet deadlines while managing multiple projects in a fast-paced environment

Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record.

The pay range for this position in Colorado is $32.16/hr; however, base pay offered may vary depending on job-related knowledge, skills, and experience. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other benefits, dependent on the position offered. This information is provided per the Colorado Equal Pay Act. Base pay information is based on market location. Applicants should apply via Amazon internal or external careers site.

If you would like to learn more about the program, you can view a previously recorded information session here: https://attendee.gotowebinar.com/register/5758029554307650573."
Job ID: 1660811 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program (or a dual degree/submatriculation Master degree program you are completing concurrently with your bachelor degree at the same school) with a graduation conferral date between December 2022 and June 2023.. Ability to think and act strategically and tactically.
 Ability to deal with ambiguity.
 Solid organizational skills, including prioritization and time management.
 Strong interpersonal, written and oral skills.
 Problem solving skills.
 Ability to summarize and communicate important data
 Intermediate/ (e.g., vlookup)/advanced Excel skills (e.g., Write/edit VBA).
 Basic to Advanced knowledge of SQL(all join types, group by, order by, calculated columns).

Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit US Disability Accommodations.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction record."
Job ID: 1660809 | Amazon.com Services LLC,"Currently enrolled in a bachelor degree program (or a dual degree/submatriculation Master degree program you are completing concurrently with your bachelor degree at the same school) with a graduation conferral date between December 2022 and June 2023.. Desire and ability to work successfully in an ambiguous environment
 A practical and creative approach to problem solving
 Ability to summarize and communicate important data
 Strong interpersonal, written and oral skills
 Commitment to self-development and proven ability to receive and action feedback
 Understanding of basic business, accounting, and finance concepts, and a working knowledge of Excel and SQL.
 Strong analytical and business sense
 Attention to detail and the ability to self-start and self-motivate

NOTE: When applying to the Amazon site, no cover letter is necessary.Please list your undergraduate school and expected graduation date within the Education section of your online application. Currently working towards a Bachelor's degree in finance, accounting, supply chain management, operations and information systems, business administration and management, mathematics, economics, or related field. Expected degree conferral should be between December 2022 and June 2023.

Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

The pay for this position in Colorado is $27.34/hr; however, base pay offered may vary depending on job-related knowledge, skills, and experience. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other benefits, dependent on the position offered. This information is provided per the Colorado Equal Pay Act. Base pay information is based on market location. Applicants should apply via Amazon internal or external careers site.

If you would like to view a previously recorded session providing more information about the OFRP program, please visit https://attendee.gotowebinar.com/register/5758029554307650573"
Job ID: 1649324 | AWS EMEA SARL (UK Branch)," A degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field OR equivalent training, certifications, and/or experience (0-2 years).
 Interest and aptitude to learn about and deliver cloud-based solutions to customers.
 Experience with one of the programming languages like Java, Python, Ruby, Node.js, C#, or C++ OR the interest and technical ability to learn a programming language.
 Written and verbal communication skills and ability to effectively articulate technical challenges and solutions to both large and small audiences.
 Fluent proficiency in English.. Demonstrated ability to adapt to new technologies and learn quickly.
 Experience with Networking fundamentals including Security, Storage or Databases (Relational and/or NoSQL), Operating Systems (Unix, Linux, and/or Windows)
 Experience with software development lifecycle (SDLC) and agile/iterative methodologies; Experience with infrastructure as code, ops automation, and configuration management tools such as Chef, Puppet, or Ansible.
 Knowledge of the primary AWS services such as EC2, ELB, RDS, VPC, Route53, and S3.
 Experience around implementing cloud-based technology solutions - in a school project or while working for a company.

   All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check."
Job ID: 1643968 | AWS EMEA SARL (Germany Branch)," A degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field OR equivalent training, certifications
 Interest and aptitude to learn about and deliver cloud-based solutions to customers.
 Experience with one of the programming languages like Java, Python, Ruby, Node.js, C#, or C++ OR the interest and technical ability to learn a programming language.
 Written and verbal communication skills and ability to effectively articulate technical challenges and solutions to both large and small audiences.
 Fluent proficiency in English. Demonstrated ability to adapt to new technologies and learn quickly.
 Master degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field
 Experience with software development lifecycle (SDLC) and agile/iterative methodologies
 Experience around implementing cloud-based technology solutions - in a school project or while working for a company.
 Fluent proficiency in German.



  
"
Job ID: 1638607 | AWS EMEA SARL (Germany Branch),"
 A degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field OR equivalent training, certifications, and/or experience.
 Interest and aptitude to learn about and deliver cloud-based solutions to customers.
 Experience with one of the programming languages like Java, Python, Ruby, Node.js, C#, or C++ OR the interest and technical ability to learn a programming language.
 Written and verbal communication skills and ability to effectively articulate technical challenges and solutions to both large and small audiences.
 Fluent proficiency in English and German..Preferred Qualifications
 Demonstrated ability to adapt to new technologies and learn quickly.
 Experience with Networking fundamentals including Security, Storage or Databases (Relational and/or NoSQL), Operating Systems (Unix, Linux, and/or Windows)
 Experience with one or more of the following domains: systems administration (Linux/Window), network administration (DNS, IPsec, BGP, VPN, Load Balancing), or programming (Node.JS, Java, Ruby, C#, Python, or PHP).
 Experience around implementing cloud-based technology solutions - in a school project or while working for a company.

  

"
Job ID: 1638605 | AWS EMEA SARL (UK Branch)," A degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field OR equivalent training, certifications, and/or experience.
 Interest and aptitude to learn about and deliver cloud-based solutions to customers.
 Experience with one of the programming languages like Java, Python, Ruby, Node.js, C#, or C++ OR the interest and technical ability to learn a programming language.
 Written and verbal communication skills and ability to effectively articulate technical challenges and solutions to both large and small audiences.
 Fluent proficiency in English.. Demonstrated ability to adapt to new technologies and learn quickly.
 Experience with Networking fundamentals including Security, Storage or Databases (Relational and/or NoSQL), Operating Systems (Unix, Linux, and/or Windows)
 Experience with one or more of the following domains: systems administration (Linux/Window), network administration (DNS, IPsec, BGP, VPN, Load Balancing), or programming (Node.JS, Java, Ruby, C#, Python, or PHP).
 Experience around implementing cloud-based technology solutions - in a school project or while working for a company.

  
All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check."
Job ID: 1637049 | Amazon Web Services Singapore," Penultimate year student working towards a bachelor degree, graduating in 2022 or 2023.
 Majoring in one of the following: Computer Science, Computer Engineering, Computer Information Systems or related science/technical fields
 Able to commit to a full-time internship from January 2022 to June 2022
 Experience with one of the following programming languages: , Python, Ruby, Node.js, C#, or C++
 Experience with two or more of the following Networking fundamentals, Security, Storage or Databases (Relational and/or NoSQL), Operating Systems (Unix, Linux, and/or Windows)
 Analytical and quantitative skills, with the ability to use Excel or other software to provide data to support analyses.Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
Job ID: 1637048 | Amazon Web Services Singapore," Penultimate year student working towards a bachelor or master degree
 Basic understanding of computing, storage, networking, scripting
 Analytical and quantitative skills, with the ability to use Excel or other software to provide data to support analyses
 Passion for technology as demonstrated by your projects and interests
 Excellent written and verbal communication skills. Ownership of personal or educational technical projects
 Basic experience in Database, Developer Tools, Big Data, IoT areas

Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
